flow_id,sport,dport,proto,sttl,dttl,ct_state_ttl,sload,dload,sbytes,dbytes,smean,dmean,rate,dur,num_packets,label
911,443.0,49931.0,HTTPS,64.0,57.0,2,2271.08,1464.38,2034,1315,169.5,109.583,1.67039,7.183948,12,0
912,443.0,62210.0,HTTPS,0.0,49.0,1,0.0,31760000.0,0,397,0.0,397.0,10000.0,9e-06,1,0
913,53.0,28594.0,DNS,64.0,64.0,1,15203.1,6000000.0,91,75,45.5,37.5,41.7667,0.047885,2,0
914,53.0,54684.0,DNS,0.0,64.0,1,0.0,6000000.0,0,75,0.0,75.0,10000.0,1e-05,1,0
917,443.0,49932.0,HTTPS,64.0,52.0,2,780.243,265.133,1009,341,100.9,34.1,0.966605,10.345491,10,0
918,443.0,64545.0,HTTPS,0.0,58.0,1,0.0,103360000.0,0,1292,0.0,1292.0,10000.0,6e-06,1,0
920,443.0,49933.0,HTTPS,64.0,245.0,2,206.062,175.548,356,303,44.5,37.875,0.578826,13.821085,8,0
923,443.0,49930.0,HTTPS,64.0,56.0,2,242.609,199.546,318,261,39.75,32.625,0.762921,10.486011,8,0
925,443.0,53076.0,HTTPS,64.0,0.0,1,657.356,0.0,151,0,75.5,0.0,1.08834,1.837664,2,0
926,443.0,49934.0,HTTPS,64.0,0.0,1,5280000.0,0.0,66,0,66.0,0.0,10000.0,1.2e-05,1,0
927,443.0,49938.0,HTTPS,64.0,49.0,2,163.283,388.432,198,472,24.75,59.0,0.822949,9.721143,8,0
928,443.0,49945.0,HTTPS,64.0,0.0,1,62407.2,0.0,515,0,257.5,0.0,30.2948,0.066018,2,0
929,53.0,30004.0,DNS,0.0,64.0,1,0.0,6080000.0,0,76,0.0,76.0,10000.0,3.5e-05,1,0
930,53.0,22717.0,DNS,0.0,64.0,1,0.0,6160000.0,0,77,0.0,77.0,10000.0,1.4e-05,1,0
931,443.0,49954.0,HTTPS,64.0,48.0,2,30842.5,138043.0,614,1086,153.5,271.5,25.116,0.159261,4,0
932,443.0,49957.0,HTTPS,64.0,57.0,2,201.612,751.655,162,605,20.25,75.625,1.2424,6.439128,8,0
933,443.0,49958.0,HTTPS,64.0,54.0,2,316.998,38074.2,108,112,36.0,37.3333,1.10069,2.725566,3,0
934,443.0,53463.0,HTTPS,64.0,0.0,1,5840000.0,0.0,73,0,73.0,0.0,10000.0,5e-06,1,0
936,443.0,49967.0,HTTPS,64.0,0.0,1,11680000.0,0.0,146,0,146.0,0.0,10000.0,1.6e-05,1,0
938,443.0,49970.0,HTTPS,0.0,246.0,1,0.0,5280000.0,0,66,0.0,66.0,10000.0,5e-06,1,0
939,443.0,49948.0,HTTPS,64.0,55.0,2,5280000.0,86.8545,66,105,33.0,52.5,0.206796,9.671351,2,0
941,443.0,57701.0,HTTPS,64.0,0.0,1,14547.5,0.0,2584,0,1292.0,0.0,1.40746,1.421001,2,0
942,443.0,49963.0,HTTPS,50.0,64.0,2,5719.9,1423.11,4514,1119,214.952,53.2857,3.32626,6.3134,21,0
943,443.0,49775.0,HTTPS,64.0,246.0,2,149.58,201.539,252,341,31.5,42.625,0.591024,13.535821,8,0
946,443.0,49972.0,HTTPS,64.0,246.0,2,6240000.0,9413.53,78,995,15.6,199.0,5.91302,0.845591,5,0
947,443.0,49973.0,HTTPS,64.0,56.0,2,316.71,223.289,372,261,41.3333,29.0,0.957791,9.396618,9,0
948,443.0,49974.0,HTTPS,246.0,64.0,2,173.344,51.1301,671,198,83.875,24.75,0.258233,30.979797,8,0
950,443.0,49959.0,HTTPS,64.0,54.0,2,444.089,142.174,207,66,69.0,22.0,0.804509,3.728982,3,0
951,53.0,59173.0,DNS,0.0,64.0,1,0.0,6560000.0,0,82,0.0,82.0,10000.0,4e-06,1,0
952,53.0,36473.0,DNS,0.0,64.0,1,0.0,6560000.0,0,82,0.0,82.0,10000.0,4e-06,1,0
955,443.0,59013.0,HTTPS,59.0,64.0,2,165828.0,45301.6,5650,909,470.833,75.75,44.0252,0.272571,12,0
956,443.0,64206.0,HTTPS,64.0,0.0,1,103360000.0,0.0,1292,0,1292.0,0.0,10000.0,5e-06,1,0
957,443.0,49979.0,HTTPS,64.0,231.0,2,35845.4,26498.6,144,133,48.0,44.3333,74.7142,0.040153,3,0
958,443.0,49980.0,HTTPS,64.0,0.0,1,121120000.0,0.0,1514,0,1514.0,0.0,10000.0,6e-06,1,0
959,443.0,50047.0,HTTPS,58.0,0.0,1,103360000.0,0.0,1292,0,1292.0,0.0,10000.0,4e-06,1,0
960,443.0,49876.0,HTTPS,0.0,247.0,1,0.0,4320000.0,0,54,0.0,54.0,10000.0,2.1e-05,1,0
964,443.0,58992.0,HTTPS,59.0,64.0,2,5280000.0,724977.0,66,1292,33.0,646.0,140.282,0.014257,2,0
965,53.0,22501.0,DNS,64.0,64.0,1,79820.6,6560000.0,218,82,109.0,41.0,91.5374,0.021849,2,0
966,443.0,49990.0,HTTPS,64.0,246.0,2,89.5658,85.9129,384,368,38.4,36.8,0.291555,34.298801,10,0
967,443.0,57225.0,HTTPS,59.0,64.0,2,203085.0,4434.43,2650,76,662.5,19.0,29.1739,0.137109,4,0
969,443.0,49994.0,HTTPS,248.0,0.0,1,173607.0,0.0,1568,0,784.0,0.0,27.6797,0.072255,2,0
973,443.0,49997.0,HTTPS,248.0,64.0,2,63.6723,43.8408,288,198,41.1429,28.2857,0.193449,36.185254,7,0
974,443.0,49998.0,HTTPS,248.0,64.0,2,66.4249,43.9098,300,198,42.8571,28.2857,0.193739,36.131052,7,0
975,443.0,49999.0,HTTPS,0.0,55.0,1,0.0,6240000.0,0,78,0.0,78.0,10000.0,9e-06,1,0
976,443.0,49996.0,HTTPS,64.0,244.0,2,90.1076,1347.06,330,4935,25.3846,379.615,0.443562,29.308198,13,0
977,53.0,23992.0,DNS,0.0,64.0,1,0.0,7360000.0,0,92,0.0,92.0,10000.0,9e-06,1,0
979,443.0,50003.0,HTTPS,0.0,55.0,1,0.0,120160000.0,0,1502,0.0,1502.0,10000.0,7e-06,1,0
980,443.0,62338.0,HTTPS,0.0,248.0,1,0.0,6800000.0,0,85,0.0,85.0,10000.0,1.2e-05,1,0
981,443.0,64111.0,HTTPS,58.0,64.0,2,1212.28,5920.41,199,855,49.75,213.75,3.04592,1.313233,4,0
982,443.0,51137.0,HTTPS,0.0,64.0,1,0.0,5840000.0,0,73,0.0,73.0,10000.0,9e-06,1,0
983,443.0,55046.0,HTTPS,58.0,64.0,2,63811.3,5210.33,21029,1746,525.725,43.65,14.9208,2.68083,40,0
984,443.0,52872.0,HTTPS,64.0,58.0,2,48400000.0,41180.8,605,580,201.667,193.333,26.6255,0.112674,3,0
985,53.0,2049.0,DNS,0.0,64.0,1,0.0,6080000.0,0,76,0.0,76.0,10000.0,1e-05,1,0
986,53.0,41471.0,DNS,0.0,64.0,1,0.0,6080000.0,0,76,0.0,76.0,10000.0,1.1e-05,1,0
987,443.0,50005.0,HTTPS,64.0,55.0,2,177173.0,5920000.0,1954,74,651.333,24.6667,34.002,0.08823,3,0
988,443.0,50004.0,HTTPS,64.0,246.0,2,996.161,1365.55,330,459,30.0,41.7273,4.09069,2.689034,11,0
989,443.0,50006.0,HTTPS,64.0,0.0,1,117280000.0,0.0,1466,0,1466.0,0.0,10000.0,2.3e-05,1,0
990,443.0,49581.0,HTTPS,64.0,0.0,1,5280000.0,0.0,66,0,66.0,0.0,10000.0,8e-06,1,0
991,53.0,32877.0,DNS,0.0,64.0,1,0.0,6480000.0,0,81,0.0,81.0,10000.0,7e-06,1,0
992,53.0,51857.0,DNS,0.0,64.0,1,0.0,6480000.0,0,81,0.0,81.0,10000.0,9e-06,1,0
993,443.0,62898.0,HTTPS,0.0,64.0,1,0.0,74806.1,0,1724,0.0,344.8,27.1194,0.18437,5,0
994,53.0,56331.0,DNS,0.0,64.0,1,0.0,7040000.0,0,88,0.0,88.0,10000.0,5e-06,1,0
995,53.0,40226.0,DNS,0.0,64.0,1,0.0,7040000.0,0,88,0.0,88.0,10000.0,5e-06,1,0
997,443.0,56824.0,HTTPS,58.0,64.0,2,238158.0,18583.3,1360,73,453.333,24.3333,65.6685,0.045684,3,0
998,53.0,45031.0,DNS,64.0,0.0,1,15280000.0,0.0,191,0,191.0,0.0,10000.0,5e-06,1,0
1000,53.0,21115.0,DNS,64.0,0.0,1,20560000.0,0.0,257,0,257.0,0.0,10000.0,5e-06,1,0
1001,443.0,50011.0,HTTPS,248.0,0.0,1,5280000.0,0.0,66,0,66.0,0.0,10000.0,8e-06,1,0
1003,443.0,50012.0,HTTPS,248.0,64.0,2,32160000.0,21027.0,402,54,201.0,27.0,97.3473,0.020545,2,0
1005,443.0,50017.0,HTTPS,246.0,64.0,2,83.0641,43.8138,303,186,43.2857,26.5714,0.206113,33.961886,7,0
1007,443.0,49939.0,HTTPS,64.0,246.0,2,64.8228,40000000.0,54,500,27.0,250.0,0.300105,6.664324,2,0
1008,443.0,58502.0,HTTPS,59.0,64.0,2,146819.0,9648.84,407,78,135.667,26.0,46.3886,0.064671,3,0
1011,443.0,53036.0,HTTPS,64.0,0.0,1,103360000.0,0.0,1292,0,1292.0,0.0,10000.0,7e-06,1,0
1013,53.0,14408.0,DNS,64.0,64.0,1,38214.4,6800000.0,139,85,69.5,42.5,68.7309,0.029099,2,0
1014,53.0,28624.0,DNS,64.0,64.0,1,69862.1,6800000.0,178,85,89.0,42.5,98.121,0.020383,2,0
1015,443.0,49691.0,HTTPS,57.0,64.0,2,4969.41,7051.89,66,132,22.0,44.0,20.0338,0.149747,3,0
1017,443.0,50021.0,HTTPS,64.0,122.0,3,12301.9,11503.9,6490,6215,249.615,239.038,6.0157,4.322024,26,0
1018,443.0,49722.0,HTTPS,0.0,53.0,1,0.0,107151.0,0,171,0.0,85.5,156.654,0.012767,2,0
1020,53.0,38741.0,DNS,64.0,64.0,1,4737.77,6880000.0,102,86,51.0,43.0,11.6122,0.172233,2,0
1021,53.0,37397.0,DNS,64.0,64.0,1,6421.52,6880000.0,154,86,77.0,43.0,10.4245,0.191855,2,0
1022,53.0,47117.0,DNS,64.0,64.0,1,2631.71,5760000.0,88,72,44.0,36.0,7.47644,0.267507,2,0
1023,53.0,63684.0,DNS,64.0,64.0,1,4143.68,5760000.0,143,72,71.5,36.0,7.2442,0.276083,2,0
1025,53.0,23962.0,DNS,64.0,64.0,1,15624.5,6560000.0,270,82,135.0,41.0,14.4672,0.138244,2,0
1026,53.0,19273.0,DNS,64.0,64.0,1,26447.5,6560000.0,224,82,112.0,41.0,29.5172,0.067757,2,0
1027,443.0,49927.0,HTTPS,64.0,49.0,2,25814.0,16618.2,198,261,33.0,43.5,47.7536,0.125645,6,0
1028,443.0,49935.0,HTTPS,64.0,56.0,2,8504.95,10267.4,186,195,37.2,39.0,28.5785,0.174957,5,0
1029,443.0,49965.0,HTTPS,64.0,56.0,2,21875.1,24718.5,132,261,26.4,52.2,59.1919,0.084471,5,0
1030,443.0,49955.0,HTTPS,64.0,56.0,2,30767.0,8400000.0,54,105,27.0,52.5,142.44,0.014041,2,0
1031,443.0,50023.0,HTTPS,64.0,234.0,2,107.417,92.1834,216,186,30.8571,26.5714,0.433658,16.141738,7,0
1032,443.0,49894.0,HTTPS,64.0,49.0,2,17233.7,18812.3,198,261,33.0,43.5,54.0584,0.110991,6,0
1033,443.0,49902.0,HTTPS,64.0,242.0,2,46254.9,5280000.0,66,66,33.0,33.0,175.208,0.011415,2,0
1034,443.0,49873.0,HTTPS,52.0,64.0,2,1903.17,1936.19,222,198,37.0,33.0,6.42962,0.933181,6,0
1035,443.0,49874.0,HTTPS,64.0,55.0,2,2102.5,2040.29,198,229,33.0,38.1667,6.68218,0.89791,6,0
1038,443.0,49569.0,HTTPS,64.0,246.0,2,18344.3,23581.1,294,341,32.6667,37.8889,70.1951,0.128214,9,0
1039,53.0,13274.0,DNS,64.0,64.0,1,26266.0,6560000.0,132,82,66.0,41.0,49.7463,0.040204,2,0
1040,53.0,48393.0,DNS,64.0,64.0,1,131292.0,6560000.0,194,82,97.0,41.0,169.19,0.011821,2,0
1041,443.0,50024.0,HTTPS,64.0,246.0,2,10211.9,13336.5,3995,5251,124.844,164.094,10.1592,3.149863,32,0
1042,53.0,1980.0,DNS,64.0,64.0,1,11875.0,6320000.0,186,79,93.0,39.5,15.9611,0.125305,2,0
1043,53.0,59742.0,DNS,64.0,64.0,1,38518.3,6320000.0,212,79,106.0,39.5,45.4225,0.044031,2,0
1044,443.0,49656.0,HTTPS,64.0,56.0,2,19806.5,25476.0,162,279,23.1429,39.8571,79.8977,0.087612,7,0
1054,53.0,2371.0,DNS,64.0,64.0,1,8342.02,6400000.0,96,80,48.0,40.0,21.724,0.092064,2,0
1055,53.0,52306.0,DNS,64.0,64.0,1,14888.4,6400000.0,151,80,75.5,40.0,24.6497,0.081137,2,0
1056,443.0,62387.0,HTTPS,64.0,55.0,2,7220.64,5483.25,5764,4359,240.167,181.625,3.75814,6.38614,24,0
1065,53.0,49659.0,DNS,64.0,64.0,1,22473.6,6880000.0,291,86,145.5,43.0,19.3073,0.103588,2,0
1066,53.0,60136.0,DNS,64.0,64.0,1,34771.1,6880000.0,277,86,138.5,43.0,31.3819,0.063731,2,0
1073,443.0,49942.0,HTTPS,64.0,58.0,2,19.2128,40.9068,108,288,18.0,48.0,0.106528,56.323219,6,0
1074,443.0,49947.0,HTTPS,64.0,59.0,2,38.2633,99.8268,174,451,29.0,75.1667,0.164928,36.379476,6,0
1079,443.0,49941.0,HTTPS,64.0,59.0,2,34.4664,41.3832,240,288,30.0,36.0,0.14361,55.706384,8,0
1081,443.0,49944.0,HTTPS,64.0,58.0,2,34.4779,41.3915,240,288,30.0,36.0,0.143658,55.687781,8,0
1082,443.0,49977.0,HTTPS,64.0,247.0,2,87.7333,425.19,186,902,15.5,75.1667,0.707079,16.97122,12,0
1085,443.0,50000.0,HTTPS,64.0,246.0,2,132.153,212.987,252,407,28.0,45.2222,0.588724,15.287304,9,0
1087,443.0,49928.0,HTTPS,64.0,55.0,2,67.1961,86.7663,252,327,31.5,40.875,0.26534,30.149945,8,0
1088,53.0,46025.0,DNS,64.0,64.0,1,46386.8,6560000.0,270,82,135.0,41.0,42.9507,0.046565,2,0
1089,53.0,41147.0,DNS,64.0,64.0,1,31992.0,6560000.0,224,82,112.0,41.0,35.7054,0.056014,2,0
1090,53.0,62842.0,DNS,64.0,64.0,1,38824.4,6320000.0,249,79,124.5,39.5,38.9803,0.051308,2,0
1091,53.0,38267.0,DNS,64.0,64.0,1,158275.0,6320000.0,279,79,139.5,39.5,141.824,0.014102,2,0
1096,53.0,45334.0,DNS,64.0,64.0,1,30920.8,6880000.0,102,86,51.0,43.0,75.7863,0.02639,2,0
1097,53.0,44807.0,DNS,64.0,64.0,1,38400.9,6880000.0,143,86,71.5,43.0,67.1344,0.029791,2,0
1099,443.0,50031.0,HTTPS,122.0,64.0,2,6000.28,56318.1,218,3510,27.25,438.75,16.0451,0.498596,8,0
1100,443.0,50032.0,HTTPS,122.0,64.0,2,3035.18,40740.4,140,2076,23.3333,346.0,14.7184,0.407654,6,0
1101,443.0,50033.0,HTTPS,121.0,64.0,2,22354.7,37297.1,1540,2044,256.667,340.667,10.887,0.551115,6,0
1103,443.0,63521.0,HTTPS,58.0,64.0,2,69478.1,82741.9,4739,4943,263.278,274.611,32.9871,0.545668,18,0
1104,53.0,30671.0,DNS,0.0,64.0,1,0.0,6640000.0,0,83,0.0,83.0,10000.0,4e-06,1,0
1105,53.0,39574.0,DNS,64.0,0.0,1,11200000.0,0.0,140,0,140.0,0.0,10000.0,9e-06,1,0
1106,443.0,54876.0,HTTPS,58.0,64.0,2,27746.1,103360000.0,234,1292,78.0,430.667,44.4649,0.067469,3,0
1107,53.0,22111.0,DNS,64.0,64.0,1,31132.2,6400000.0,96,80,48.0,40.0,81.0734,0.024669,2,0
1108,443.0,52651.0,HTTPS,58.0,64.0,2,103360000.0,35775.5,1292,154,430.667,51.3333,87.1156,0.034437,3,0
1109,443.0,50034.0,HTTPS,64.0,122.0,2,9950.71,17526.4,295,823,42.1429,117.571,18.6338,0.375662,7,0
1110,443.0,50035.0,HTTPS,64.0,122.0,2,236.628,1589.38,264,1769,29.3333,196.556,1.00836,8.925419,9,0
1111,53.0,24620.0,DNS,64.0,64.0,1,10907.4,6960000.0,103,87,51.5,43.5,26.4743,0.075545,2,0
1112,53.0,62311.0,DNS,64.0,64.0,1,46362.4,6960000.0,112,87,56.0,43.5,103.488,0.019326,2,0
1113,53.0,36533.0,DNS,0.0,64.0,1,0.0,6560000.0,0,82,0.0,82.0,10000.0,5e-06,1,0
1114,53.0,11289.0,DNS,64.0,64.0,1,14235.2,6560000.0,142,82,71.0,41.0,25.062,0.079802,2,0
1115,443.0,52313.0,HTTPS,0.0,64.0,1,0.0,202343.0,0,3440,0.0,573.333,44.1154,0.136007,6,0
1116,443.0,57519.0,HTTPS,58.0,64.0,2,6560000.0,20969.5,82,75,41.0,37.5,69.8983,0.028613,2,0
1117,53.0,61581.0,DNS,64.0,64.0,1,21966.7,6000000.0,91,75,45.5,37.5,60.3482,0.033141,2,0
1118,53.0,7004.0,DNS,64.0,64.0,1,38050.3,6000000.0,125,75,62.5,37.5,76.1006,0.026281,2,0
1119,443.0,59511.0,HTTPS,59.0,64.0,2,287630.0,1302340.0,1292,2584,430.667,861.333,83.4841,0.035935,3,0
1120,443.0,59563.0,HTTPS,58.0,64.0,2,353520.0,132157.0,2713,1576,452.167,262.667,62.8918,0.095402,6,0
1121,53.0,40104.0,DNS,0.0,64.0,1,0.0,6000000.0,0,75,0.0,75.0,10000.0,8e-06,1,0
1122,53.0,32343.0,DNS,0.0,64.0,1,0.0,6000000.0,0,75,0.0,75.0,10000.0,7e-06,1,0
1123,443.0,53676.0,HTTPS,58.0,64.0,2,7330.32,21805.0,944,2757,94.4,275.7,9.70647,1.030241,10,0
1124,443.0,53564.0,HTTPS,59.0,64.0,2,562.182,6020.62,1832,19632,44.6829,478.829,1.5717,26.086351,41,0
1125,53.0,33256.0,DNS,64.0,64.0,1,38684.3,6400000.0,96,80,48.0,40.0,100.74,0.019853,2,0
1126,443.0,50036.0,HTTPS,64.0,121.0,2,6175.7,31494.1,8073,41077,79.9307,406.703,9.6579,10.457758,101,0
1128,53.0,19838.0,DNS,64.0,64.0,1,25541.3,6800000.0,142,85,71.0,42.5,44.9671,0.044477,2,0
1129,53.0,19838.0,DNS,0.0,64.0,1,0.0,5600000.0,0,70,0.0,70.0,10000.0,8e-06,1,0
1130,443.0,59539.0,HTTPS,58.0,64.0,2,113460.0,84644.1,5601,4268,350.062,266.75,39.6645,0.403383,16,0
1131,53.0,51571.0,DNS,64.0,64.0,1,49567.6,7120000.0,182,89,91.0,44.5,68.0874,0.029374,2,0
1132,53.0,53336.0,DNS,64.0,64.0,1,40079.7,7120000.0,186,89,93.0,44.5,53.8706,0.037126,2,0
1133,53.0,56272.0,DNS,64.0,64.0,1,39511.1,6320000.0,139,79,69.5,39.5,71.0631,0.028144,2,0
1135,53.0,34901.0,DNS,64.0,64.0,1,22676.6,6880000.0,291,86,145.5,43.0,19.4816,0.102661,2,0
1136,53.0,24323.0,DNS,64.0,64.0,1,33820.2,6880000.0,279,86,139.5,43.0,30.3049,0.065996,2,0
1138,53.0,65388.0,DNS,64.0,64.0,1,42619.3,5680000.0,120,71,60.0,35.5,88.7902,0.022525,2,0
1140,53.0,53810.0,DNS,64.0,64.0,1,32773.5,5680000.0,151,71,75.5,35.5,54.2608,0.036859,2,0
1141,53.0,48482.0,DNS,64.0,64.0,1,26000.1,5680000.0,120,71,60.0,35.5,54.1668,0.036923,2,0
1146,53.0,49081.0,DNS,64.0,64.0,1,21018.0,6240000.0,158,78,79.0,39.0,33.2563,0.060139,2,0
1147,53.0,54384.0,DNS,64.0,64.0,1,14577.2,6240000.0,127,78,63.5,39.0,28.6952,0.069698,2,0
1148,443.0,52711.0,HTTPS,57.0,64.0,2,132829.0,1502.96,1106,1888,276.5,472.0,0.398029,10.049523,4,0
1149,443.0,50402.0,HTTPS,48.0,64.0,2,22395.5,21482.0,327,264,40.875,33.0,68.4879,0.116809,8,0
1151,53.0,35006.0,DNS,64.0,64.0,1,11974.9,6240000.0,158,78,79.0,39.0,18.9476,0.105554,2,0
1152,53.0,58256.0,DNS,64.0,64.0,1,13593.9,6240000.0,202,78,101.0,39.0,16.8241,0.118877,2,0
1153,443.0,54599.0,HTTPS,57.0,64.0,2,4016.42,1626.62,4918,1997,491.8,199.7,1.01816,9.821615,10,0
1154,443.0,61497.0,HTTPS,57.0,64.0,2,52728.2,42841.9,2685,2562,157.941,150.706,35.5344,0.47841,17,0
1155,53.0,3314.0,DNS,64.0,64.0,1,68389.7,6400000.0,129,80,64.5,40.0,132.538,0.01509,2,0
1158,53.0,49590.0,DNS,64.0,64.0,1,44896.8,6480000.0,161,81,80.5,40.5,69.7156,0.028688,2,0
1159,53.0,34347.0,DNS,64.0,64.0,1,40897.4,6480000.0,211,81,105.5,40.5,48.4567,0.041274,2,0
1161,50001.0,55598.0,UDP,64.0,55.0,2,4000000.0,2139.17,50,50,25.0,25.0,10.6959,0.186988,2,0
1162,50003.0,55598.0,UDP,64.0,57.0,2,4000000.0,1187.16,50,50,25.0,25.0,5.93577,0.33694,2,0
1163,50003.0,55598.0,UDP,64.0,57.0,2,4000000.0,1174.82,50,50,25.0,25.0,5.87408,0.340479,2,0
1164,50002.0,55598.0,UDP,64.0,55.0,2,4000000.0,1169.87,50,50,25.0,25.0,5.84937,0.341917,2,0
1165,50001.0,55598.0,UDP,64.0,55.0,2,4000000.0,1149.8,50,50,25.0,25.0,5.74899,0.347887,2,0
1166,50004.0,55598.0,UDP,64.0,57.0,2,4000000.0,1157.71,50,50,25.0,25.0,5.78856,0.345509,2,0
1167,50002.0,55598.0,UDP,64.0,58.0,2,4000000.0,1130.52,50,50,25.0,25.0,5.65259,0.35382,2,0
1168,50002.0,55598.0,UDP,64.0,59.0,2,4000000.0,1110.73,50,50,25.0,25.0,5.55364,0.360124,2,0
1169,50003.0,55598.0,UDP,64.0,57.0,2,4000000.0,1079.81,50,50,25.0,25.0,5.39904,0.370436,2,0
1170,50004.0,55598.0,UDP,64.0,57.0,2,4000000.0,1245.13,50,50,25.0,25.0,6.22566,0.321251,2,0
1171,50004.0,55598.0,UDP,64.0,55.0,2,4000000.0,1083.31,50,50,25.0,25.0,5.41653,0.36924,2,0
1172,50002.0,55598.0,UDP,64.0,55.0,2,4000000.0,1080.03,50,50,25.0,25.0,5.40014,0.370361,2,0
1173,50001.0,55598.0,UDP,64.0,57.0,2,4000000.0,1068.32,50,50,25.0,25.0,5.34158,0.374421,2,0
1174,50003.0,55598.0,UDP,64.0,55.0,2,4000000.0,1006.19,50,50,25.0,25.0,5.03094,0.39754,2,0
1175,50004.0,55598.0,UDP,64.0,55.0,2,4000000.0,1139.62,50,50,25.0,25.0,5.6981,0.350994,2,0
1176,50001.0,55598.0,UDP,64.0,55.0,2,4000000.0,1091.95,50,50,25.0,25.0,5.45975,0.366317,2,0
1177,50004.0,55598.0,UDP,64.0,55.0,2,4000000.0,1073.07,50,50,25.0,25.0,5.36535,0.372762,2,0
1178,50001.0,55598.0,UDP,64.0,57.0,2,4000000.0,957.311,50,50,25.0,25.0,4.78656,0.417837,2,0
1179,50002.0,55598.0,UDP,64.0,55.0,2,4000000.0,1049.3,50,50,25.0,25.0,5.24652,0.381205,2,0
1180,50003.0,55598.0,UDP,64.0,57.0,2,4000000.0,1138.08,50,50,25.0,25.0,5.69042,0.351468,2,0
1181,50002.0,55598.0,UDP,64.0,59.0,2,4000000.0,1041.65,50,50,25.0,25.0,5.20827,0.384005,2,0
1182,50002.0,55598.0,UDP,64.0,58.0,2,4000000.0,999.378,50,50,25.0,25.0,4.99689,0.400249,2,0
1183,50004.0,55598.0,UDP,64.0,59.0,2,4000000.0,1079.57,50,50,25.0,25.0,5.39785,0.370518,2,0
1184,50004.0,55598.0,UDP,64.0,59.0,2,4000000.0,1036.46,50,50,25.0,25.0,5.1823,0.385929,2,0
1185,50003.0,55598.0,UDP,64.0,59.0,2,4000000.0,1016.23,50,50,25.0,25.0,5.08117,0.39361,2,0
1186,53.0,39974.0,DNS,64.0,64.0,1,17057.6,6800000.0,101,85,50.5,42.5,42.2217,0.047369,2,0
1187,53.0,49352.0,DNS,64.0,64.0,1,27927.3,6800000.0,142,85,71.0,42.5,49.1678,0.040677,2,0
1188,53.0,49352.0,DNS,0.0,64.0,1,0.0,5600000.0,0,70,0.0,70.0,10000.0,1.1e-05,1,0
1189,443.0,63865.0,HTTPS,59.0,64.0,2,117822.0,99759.3,6487,5295,270.292,220.625,54.4884,0.440461,24,0
1191,53.0,43689.0,DNS,64.0,64.0,1,30383.7,6480000.0,97,81,48.5,40.5,78.3085,0.02554,2,0
1192,53.0,46651.0,DNS,64.0,64.0,1,34818.8,6480000.0,138,81,69.0,40.5,63.0776,0.031707,2,0
1194,53.0,26591.0,DNS,64.0,64.0,1,42223.6,9120000.0,370,114,185.0,57.0,28.5294,0.070103,2,0
1195,53.0,11823.0,DNS,64.0,64.0,1,14331.2,9120000.0,171,114,85.5,57.0,20.9521,0.095456,2,0
1196,443.0,56375.0,HTTPS,58.0,64.0,2,51559.2,210740.0,8021,30117,145.836,547.582,44.1926,1.244551,55,0
1197,53.0,11823.0,DNS,0.0,64.0,1,0.0,5600000.0,0,70,0.0,70.0,10000.0,6e-06,1,0
1199,53.0,38118.0,DNS,64.0,64.0,1,23481.1,6400000.0,160,80,80.0,40.0,36.6892,0.054512,2,0
1200,53.0,62636.0,DNS,64.0,64.0,1,60442.8,6400000.0,129,80,64.5,40.0,117.137,0.017074,2,0
1201,443.0,58526.0,HTTPS,57.0,64.0,2,136830.0,11869.8,42491,3770,758.768,67.3214,22.0393,2.54091,56,0
1202,443.0,57049.0,HTTPS,58.0,64.0,2,102099.0,85649.2,4837,3770,254.579,198.421,50.1314,0.379004,19,0
1203,53.0,64129.0,DNS,64.0,64.0,1,18929.7,6000000.0,125,75,62.5,37.5,37.8594,0.052827,2,0
1204,53.0,61321.0,DNS,64.0,64.0,1,9131.5,6000000.0,91,75,45.5,37.5,25.0865,0.079724,2,0
1205,53.0,54767.0,DNS,64.0,64.0,1,11017.2,6880000.0,136,86,68.0,43.0,20.2521,0.098755,2,0
1206,53.0,60071.0,DNS,64.0,64.0,1,7218.36,6880000.0,102,86,51.0,43.0,17.6921,0.113045,2,0
1207,53.0,64533.0,DNS,64.0,64.0,1,9255.57,6000000.0,125,75,62.5,37.5,18.5111,0.108043,2,0
1209,53.0,49891.0,DNS,64.0,64.0,1,11033.2,7120000.0,139,89,69.5,44.5,19.8438,0.100787,2,0
1210,53.0,52360.0,DNS,64.0,64.0,1,12577.9,7120000.0,105,89,52.5,44.5,29.9473,0.066784,2,0
1211,443.0,61190.0,HTTPS,59.0,64.0,2,64341.2,37447.8,11642,5560,485.083,231.667,16.5799,1.447532,24,0
1212,443.0,54551.0,HTTPS,58.0,64.0,2,84243.4,22685.3,12849,2970,676.263,156.316,15.5715,1.220178,19,0
1213,443.0,58332.0,HTTPS,58.0,64.0,2,84525.8,23060.5,8396,2889,599.714,206.357,13.9688,1.002234,14,0
1214,443.0,50795.0,HTTPS,58.0,64.0,2,84909.2,23260.9,12901,3132,614.333,149.143,17.2767,1.21551,21,0
1215,53.0,59253.0,DNS,64.0,64.0,1,20536.1,6320000.0,129,79,64.5,39.5,39.7986,0.050253,2,0
1216,53.0,50109.0,DNS,64.0,64.0,1,16756.7,6320000.0,95,79,47.5,39.5,44.0966,0.045355,2,0
