flow_id,sport,dport,proto,sttl,dttl,ct_state_ttl,sload,dload,sbytes,dbytes,smean,dmean,rate,dur,num_packets,label
3915,38537.0,38537.0,6,64.0,64.0,1,2075.8,17485.0,5122,43144,5.76802,48.58559,44.9851,19.739889097826715,888,1
3916,41755.0,41755.0,17,64.0,64.0,1,1967.03,16455.72,5178,43318,5.69637,47.65457,43.1641,21.05918591653528,909,1
3917,6510.0,6510.0,6,64.0,64.0,1,2003.42,16798.39,5389,45186,5.52152,46.29713,45.3548,21.519204991436233,976,1
3918,26528.0,26528.0,6,64.0,64.0,1,2054.51,17562.88,5098,43580,5.70246,48.7472,45.0356,19.850963311792114,894,1
3919,10144.0,10144.0,6,64.0,64.0,1,1934.29,17073.97,5139,45362,5.51395,48.67167,43.8499,21.254337312905037,932,1
3920,37829.0,37829.0,6,64.0,64.0,1,1890.98,16215.72,5053,43331,5.41006,46.39293,43.6913,21.377277892729726,934,1
3921,46133.0,46133.0,6,64.0,64.0,1,2005.82,16557.21,5535,45689,5.6653,46.76459,44.2568,22.07570477964631,977,1
3922,8487.0,8487.0,17,64.0,64.0,1,1786.64,16314.71,4981,45484,5.27648,48.1822,42.3256,22.303301455454378,944,1
3923,12777.0,12777.0,17,64.0,64.0,1,1878.01,16774.2,5109,45633,5.70838,50.98659,41.1241,21.76341659543949,895,1
3924,54238.0,54238.0,6,64.0,64.0,1,1860.43,16478.98,4882,43243,5.69662,50.45858,40.823,20.99304709193779,857,1
3925,10742.0,10742.0,6,64.0,64.0,1,1913.62,16573.48,5271,45651,5.82431,50.44309,41.0697,22.035687850474847,905,1
3926,63570.0,63570.0,6,64.0,64.0,1,2013.37,16478.77,5269,43125,6.15537,50.37967,40.8864,20.936032508678206,856,1
3927,53893.0,53893.0,6,64.0,64.0,1,1898.98,17059.3,4820,43300,5.11135,45.91729,46.4403,20.30563849402839,943,1
3928,26053.0,26053.0,6,64.0,64.0,1,1938.87,16811.0,5257,45581,5.58068,48.38747,43.4281,21.691030303374767,942,1
3929,16210.0,16210.0,17,64.0,64.0,1,1849.55,16146.93,4944,43162,5.24841,45.81953,44.0504,21.384619401033987,942,1
3930,51723.0,51723.0,6,64.0,64.0,1,1961.61,16210.47,5260,43468,5.91676,48.89539,41.4417,21.45182064956798,889,1
3931,19880.0,19880.0,17,64.0,64.0,1,1819.95,16719.35,4751,43646,5.38662,49.48526,42.2332,20.88406853037556,882,1
3932,3291.0,3291.0,6,64.0,64.0,1,1796.98,16426.97,4759,43504,5.52088,50.46868,40.686,21.186624727310164,862,1
3933,33991.0,33991.0,6,64.0,64.0,1,1783.74,16142.68,4770,43168,5.53364,50.07889,40.2931,21.39321978605326,862,1
3934,46474.0,46474.0,17,64.0,64.0,1,1872.13,16217.01,4987,43199,5.75202,49.82584,40.6842,21.310464223540787,867,1
3935,18658.0,18658.0,6,64.0,64.0,1,1915.69,16578.33,5023,43469,5.44794,47.14642,43.9544,20.97629627656582,922,1
3936,31303.0,31303.0,17,64.0,64.0,1,1902.21,17265.51,5004,45419,5.38644,48.8902,44.1436,21.044962314132732,929,1
3937,17083.0,17083.0,6,64.0,64.0,1,1981.69,16425.22,5515,45711,5.85456,48.52548,42.3108,22.263808508484157,942,1
3938,47127.0,47127.0,6,64.0,64.0,1,1966.87,17633.65,4872,43679,5.63889,50.5544,43.6007,19.8162085959198,864,1
3939,33291.0,33291.0,17,64.0,64.0,1,1854.09,16721.09,4809,43370,5.47099,49.34016,42.3618,20.74984574685074,879,1
3940,32359.0,32359.0,6,64.0,64.0,1,1981.29,16820.46,5118,43450,5.77652,49.04063,42.8738,20.66530866466365,886,1
3941,47764.0,47764.0,6,64.0,64.0,1,1862.73,16222.63,5187,45174,5.30368,46.19018,43.9017,22.27702559375509,978,1
3942,20763.0,20763.0,17,64.0,64.0,1,1906.03,16234.77,5089,43346,5.98002,50.93537,39.8416,21.359587244612754,851,1
3943,14177.0,14177.0,17,64.0,64.0,1,1966.98,16314.99,5234,43413,5.57401,46.23323,44.1106,21.287418475813805,939,1
3944,32698.0,32698.0,6,64.0,64.0,1,1952.98,16891.9,5044,43627,5.89942,51.02573,41.3808,20.661735499789966,855,1
3945,32856.0,32856.0,6,64.0,64.0,1,1833.97,16195.73,4893,43210,5.62414,49.66667,40.7611,21.343896454385547,870,1
3946,40094.0,40094.0,6,64.0,64.0,1,1852.59,16726.98,4796,43303,5.2936,47.79581,43.7459,20.71049266550067,906,1
3947,19696.0,19696.0,6,64.0,64.0,1,2005.1,16894.92,5186,43697,5.74945,48.44457,43.5934,20.69119226969482,902,1
3948,15532.0,15532.0,6,64.0,64.0,1,2079.9,17391.25,5454,45604,5.87083,49.08934,44.2847,20.977909742344817,929,1
3949,53079.0,53079.0,17,64.0,64.0,1,2065.4,17024.5,5303,43711,5.68991,46.90021,45.3743,20.54028193253592,932,1
3950,56179.0,56179.0,6,64.0,64.0,1,1853.54,16402.95,5163,45690,5.71128,50.54204,40.5676,22.283792629517023,904,1
3951,62330.0,62330.0,6,64.0,64.0,1,1804.79,16445.07,5004,45596,5.28964,48.19873,42.6491,22.18099382761924,946,1
3952,30662.0,30662.0,17,64.0,64.0,1,1929.87,17622.74,4978,45457,5.08998,46.47955,47.3938,20.635607229686737,978,1
3953,58843.0,58843.0,6,64.0,64.0,1,1874.41,16958.93,5042,45618,5.32418,48.17107,44.007,21.519286413918138,947,1
3954,52042.0,52042.0,6,64.0,64.0,1,1957.28,16693.55,5061,43165,5.8039,49.50115,42.1545,20.685829541890595,872,1
3955,6276.0,6276.0,6,64.0,64.0,1,1933.21,17617.02,4794,43687,5.49141,50.04238,44.0053,19.83853739338716,873,1
3956,2913.0,2913.0,17,64.0,64.0,1,2002.09,16539.41,5527,45659,6.0207,49.73747,41.5668,22.084945133079913,918,1
3957,35340.0,35340.0,6,64.0,64.0,1,1851.18,16835.96,5025,45701,5.32874,48.46341,43.4244,21.715897493338844,943,1
3958,56520.0,56520.0,17,64.0,64.0,1,1994.07,17254.65,5242,45359,5.63656,48.77312,44.2217,21.03038566567227,930,1
3959,44145.0,44145.0,6,64.0,64.0,1,1913.23,16501.86,5042,43488,5.48043,47.26957,43.6377,21.08271144080612,920,1
3960,63527.0,63527.0,6,64.0,64.0,1,1986.63,16905.26,5354,45560,5.8259,49.57563,42.6249,21.5601499129666,919,1
3961,19171.0,19171.0,6,64.0,64.0,1,1866.25,16184.04,5237,45415,5.5418,48.0582,42.0949,22.449271273012148,945,1
3962,61230.0,61230.0,17,64.0,64.0,1,2147.13,17493.89,5320,43345,5.87845,47.89503,45.6569,19.82177297796297,905,1
3963,54547.0,54547.0,17,64.0,64.0,1,1948.02,17343.62,5104,45442,5.45299,48.54915,44.6548,20.96079073271064,936,1
3964,58391.0,58391.0,6,64.0,64.0,1,1869.34,16231.91,5218,45309,5.42412,47.09875,43.0794,22.33083427243016,962,1
3965,37543.0,37543.0,6,64.0,64.0,1,1796.85,16113.81,4818,43207,5.16399,46.30975,43.4946,21.450923384258545,933,1
3966,2720.0,2720.0,17,64.0,64.0,1,1975.7,17549.19,4912,43631,5.78563,51.39105,42.6854,19.889694008217344,849,1
3967,30001.0,30001.0,6,64.0,64.0,1,2053.9,16882.35,5536,45504,5.71311,46.95975,44.9384,21.56287310004319,969,1
3968,10544.0,10544.0,17,64.0,64.0,1,1779.05,16443.69,4729,43710,5.00953,46.30297,44.3916,21.265299392194116,944,1
3969,40535.0,40535.0,6,64.0,64.0,1,2046.1,17278.08,5108,43134,5.80455,49.01591,44.0624,19.97165832907266,880,1
3970,2712.0,2712.0,6,64.0,64.0,1,2047.56,17284.81,5124,43255,5.81612,49.09762,44.0062,20.019896026270985,881,1
3971,23266.0,23266.0,17,64.0,64.0,1,2042.68,17619.07,5273,45482,5.55638,47.92624,45.9536,20.65125465518052,949,1
3972,38616.0,38616.0,17,64.0,64.0,1,2007.55,17177.1,5077,43440,5.74972,49.19592,43.6446,20.231589192344128,883,1
3973,25358.0,25358.0,17,64.0,64.0,1,1895.58,16490.28,5228,45480,5.53814,48.17797,42.7848,22.063906788413814,944,1
3974,35617.0,35617.0,17,64.0,64.0,1,1823.33,16108.24,5118,45215,5.33125,47.09896,42.7511,22.455588806600712,960,1
3975,57269.0,57269.0,17,64.0,64.0,1,1812.57,16417.47,5005,45333,5.15448,46.68692,43.9563,22.090130406273243,971,1
3976,57521.0,57521.0,6,64.0,64.0,1,1913.06,17109.43,5113,45728,5.35393,47.88272,44.6649,21.381424075591966,955,1
3977,25774.0,25774.0,17,64.0,64.0,1,2089.11,17505.23,5165,43279,5.7774,48.41051,45.2,19.778774887659036,894,1
3978,28454.0,28454.0,6,64.0,64.0,1,2000.97,16822.68,5159,43373,5.97106,50.20023,41.8889,20.625969518277216,864,1
3979,25640.0,25640.0,6,64.0,64.0,1,1911.23,17205.21,5036,45335,5.14402,46.30746,46.4429,21.079659728285993,979,1
3980,61639.0,61639.0,17,64.0,64.0,1,2017.23,16796.12,5237,43605,5.57128,46.3883,45.2596,20.769076274241336,940,1
3981,13493.0,13493.0,17,64.0,64.0,1,1890.37,17222.83,4963,45217,5.57015,50.7486,42.4219,21.003290256148006,891,1
3982,22394.0,22394.0,6,64.0,64.0,1,1983.31,17385.65,4935,43260,5.28373,46.31692,46.9204,19.906066611655287,934,1
3983,54659.0,54659.0,17,64.0,64.0,1,1850.44,16655.1,5028,45255,5.51921,49.67618,41.9092,21.737485707405217,911,1
3984,7602.0,7602.0,17,64.0,64.0,1,1968.94,16796.45,5061,43174,5.75114,49.06136,42.7945,20.563396866832377,880,1
3985,61572.0,61572.0,6,64.0,64.0,1,1963.53,16521.86,5430,45690,5.98018,50.31938,41.0425,22.123415142103266,908,1
3986,57898.0,57898.0,6,64.0,64.0,1,1942.12,17265.03,4864,43240,5.48984,48.80361,44.2207,20.035871234380625,886,1
3987,17712.0,17712.0,6,64.0,64.0,1,1838.62,16492.15,5045,45253,5.23884,46.99169,43.8699,21.951290748413562,963,1
3988,47121.0,47121.0,17,64.0,64.0,1,2031.89,17209.98,5105,43239,5.87457,49.75719,43.2349,20.099495302576944,869,1
3989,8202.0,8202.0,6,64.0,64.0,1,1896.0,16305.94,5035,43302,5.54515,47.68943,42.7399,21.244774319480154,908,1
3990,17060.0,17060.0,6,64.0,64.0,1,1829.1,16661.68,4998,45528,5.41495,49.32611,42.2233,21.859983734351218,923,1
3991,15741.0,15741.0,17,64.0,64.0,1,1916.42,17652.74,4950,45596,5.41575,49.88621,44.2325,20.66353018125014,914,1
3992,7366.0,7366.0,17,64.0,64.0,1,2054.08,17188.81,5194,43464,5.85569,49.00113,43.848,20.228975017520586,887,1
3993,42549.0,42549.0,6,64.0,64.0,1,1855.38,16291.67,5177,45458,5.8234,51.13386,39.826,22.322088021250224,889,1
3994,27865.0,27865.0,17,64.0,64.0,1,1897.17,16985.01,4874,43636,5.65429,50.62181,41.9409,20.552712081047495,862,1
3995,7134.0,7134.0,6,64.0,64.0,1,1939.7,17535.74,4773,43150,5.47991,49.54076,44.2457,19.6855128162023,871,1
3996,34253.0,34253.0,17,64.0,64.0,1,1933.86,17331.87,4830,43288,5.43919,48.74775,44.4428,19.980759961179967,888,1
3997,29876.0,29876.0,6,64.0,64.0,1,1990.06,17666.37,4899,43490,5.59886,49.70286,44.43,19.69391980268462,875,1
3998,6052.0,6052.0,6,64.0,64.0,1,1892.3,16140.51,5312,45309,5.4538,46.51848,43.3712,22.45727913563003,974,1
3999,53057.0,53057.0,17,64.0,64.0,1,1897.57,16230.39,5061,43288,5.94712,50.86722,39.8842,21.336758520311022,851,1
4000,6440.0,6440.0,6,64.0,64.0,1,2056.93,17589.92,5084,43476,5.50813,47.10293,46.6795,19.77314518830373,923,1
4001,65123.0,65123.0,17,64.0,64.0,1,2043.86,17214.14,5429,45725,5.85022,49.27263,43.6706,21.249970208380205,928,1
4002,23204.0,23204.0,6,64.0,64.0,1,1923.71,15966.76,5200,43160,5.60345,46.50862,42.9134,21.624923977299336,928,1
4003,17938.0,17938.0,17,64.0,64.0,1,2104.76,17521.85,5467,45512,6.12206,50.96529,42.975,20.779543167036167,893,1
4004,55726.0,55726.0,17,64.0,64.0,1,2013.19,17131.59,5325,45314,5.46715,46.52361,46.0293,21.160445397577373,974,1
4005,23952.0,23952.0,6,64.0,64.0,1,1906.9,16282.99,5351,45692,5.65645,48.30021,42.1401,22.448952152097284,946,1
4006,47861.0,47861.0,6,64.0,64.0,1,2006.37,17277.68,5036,43367,5.45612,46.98483,45.9661,20.080013841361612,923,1
4007,38970.0,38970.0,6,64.0,64.0,1,2068.88,17292.38,5191,43388,6.08558,50.86518,42.4956,20.072657930775076,853,1
4008,45397.0,45397.0,6,64.0,64.0,1,1959.67,17749.83,5038,45632,5.371,48.64819,45.6076,20.56673606672941,938,1
4009,7228.0,7228.0,17,64.0,64.0,1,1893.28,16894.65,5096,45474,5.65594,50.47059,41.8428,21.532969251316466,901,1
4010,17768.0,17768.0,17,64.0,64.0,1,2007.26,17481.72,5228,45532,5.76406,50.20066,43.5296,20.83639603172586,907,1
4011,2591.0,2591.0,17,64.0,64.0,1,2019.18,16895.95,5153,43119,5.51713,46.16595,45.7479,20.41624847998859,934,1
4012,42756.0,42756.0,17,64.0,64.0,1,1997.16,16856.78,5139,43375,5.59804,47.24946,44.5952,20.585187711339373,918,1
4013,44746.0,44746.0,17,64.0,64.0,1,1887.87,16907.53,4827,43230,5.69894,51.03896,41.4084,20.454786261289136,847,1
4014,31120.0,31120.0,17,64.0,64.0,1,1906.52,17231.42,4825,43609,5.20496,47.04315,45.7862,20.24626973060731,927,1
4015,52636.0,52636.0,6,64.0,64.0,1,2015.85,17124.77,5369,45610,5.46185,46.39878,46.1348,21.307143526978994,983,1
4016,13108.0,13108.0,17,64.0,64.0,1,1979.48,16312.92,5294,43628,6.15581,50.73023,40.1953,21.395562254072868,860,1
4017,1897.0,1897.0,17,64.0,64.0,1,1909.97,16234.52,5119,43511,5.57018,47.34603,42.8614,21.441227796638465,919,1
4018,24641.0,24641.0,17,64.0,64.0,1,1975.43,16209.86,5269,43236,5.75847,47.25246,42.881,21.338125770944927,915,1
4019,7582.0,7582.0,17,64.0,64.0,1,2060.46,17072.57,5224,43285,6.08149,50.38999,42.3511,20.282831182981045,859,1
4020,60801.0,60801.0,6,64.0,64.0,1,1999.78,17522.79,4978,43619,5.32976,46.70128,46.9012,19.914185075547078,934,1
4021,2983.0,2983.0,6,64.0,64.0,1,2048.5,17381.23,5350,45394,5.97765,50.71955,42.8366,20.89333782893894,895,1
4022,14132.0,14132.0,17,64.0,64.0,1,2017.95,16541.57,5319,43601,6.01017,49.26667,41.9695,21.086754998309083,885,1
4023,23686.0,23686.0,17,64.0,64.0,1,1850.25,16661.06,4832,43511,5.42921,48.88876,42.5994,20.892306262455136,890,1
4024,15975.0,15975.0,6,64.0,64.0,1,2007.04,17635.53,5188,45586,5.47835,48.13728,45.7949,20.679165451163843,947,1
4025,10129.0,10129.0,17,64.0,64.0,1,1868.52,16528.82,4940,43699,5.55681,49.15523,42.0322,21.1504525790329,889,1
4026,61265.0,61265.0,6,64.0,64.0,1,2018.55,16894.27,5215,43647,5.906,49.43035,42.7224,20.668314613063348,883,1
4027,35671.0,35671.0,6,64.0,64.0,1,1944.09,17456.35,5049,45336,5.46429,49.06494,44.4726,20.776857808216427,924,1
4028,57523.0,57523.0,6,64.0,64.0,1,2054.26,17713.43,5294,45649,5.74187,49.51085,44.7211,20.616676628126704,922,1
4029,1240.0,1240.0,17,64.0,64.0,1,2014.33,17585.48,5185,45266,5.76752,50.3515,43.6568,20.592448809508934,899,1
4030,60615.0,60615.0,17,64.0,64.0,1,1964.92,17155.87,5184,45262,5.39438,47.09886,45.5315,21.10624518221979,961,1
4031,38728.0,38728.0,17,64.0,64.0,1,1835.22,16288.99,5095,45222,5.22029,46.33402,43.9445,22.209848689641337,976,1
4032,35051.0,35051.0,6,64.0,64.0,1,1964.18,17260.91,4926,43289,5.41319,47.57033,45.3563,20.063366655067156,910,1
4033,56058.0,56058.0,6,64.0,64.0,1,1920.18,16549.91,5065,43655,5.89639,50.82072,40.7066,21.10223133261126,859,1
4034,26294.0,26294.0,6,64.0,64.0,1,1839.99,16573.58,4849,43677,5.27065,47.475,43.6377,21.08270892720839,920,1
4035,30326.0,30326.0,17,64.0,64.0,1,2006.95,16604.25,5216,43154,5.51958,45.66561,45.4506,20.791784769900076,945,1
4036,25437.0,25437.0,6,64.0,64.0,1,1842.03,17014.93,4725,43645,5.35714,49.48413,42.9808,20.520806274875746,882,1
4037,5034.0,5034.0,6,64.0,64.0,1,2001.94,17013.31,5339,45373,5.65572,48.06462,44.2459,21.335295129954012,944,1
4038,40724.0,40724.0,6,64.0,64.0,1,1977.71,16442.42,5464,45427,5.93913,49.37717,41.6245,22.10234133967637,920,1
4039,51704.0,51704.0,6,64.0,64.0,1,1986.35,16415.5,5493,45395,5.88746,48.65488,42.1733,22.122993396359828,933,1
4040,8226.0,8226.0,6,64.0,64.0,1,1820.1,16292.45,5081,45482,5.22737,46.79218,43.5234,22.332802532936366,972,1
4041,1210.0,1210.0,6,64.0,64.0,1,1821.08,16332.95,4873,43705,5.35495,48.02747,42.5094,21.407038788248748,910,1
4042,8880.0,8880.0,17,64.0,64.0,1,1975.17,17316.4,5155,45194,5.35863,46.97921,46.0746,20.879171820752138,962,1
4043,41309.0,41309.0,6,64.0,64.0,1,1891.0,16233.75,5028,43164,5.33758,45.82166,44.2851,21.271245940880767,942,1
4044,20440.0,20440.0,6,64.0,64.0,1,2045.36,17408.87,5315,45238,5.63627,47.97243,45.3617,20.788481965992624,943,1
4045,10158.0,10158.0,6,64.0,64.0,1,1816.23,16689.06,4941,45402,5.49611,50.50278,41.3073,21.763713566741455,899,1
4046,36018.0,36018.0,17,64.0,64.0,1,1950.69,17280.07,5108,45249,5.6567,50.10963,43.1057,20.94852781930458,903,1
4047,37835.0,37835.0,17,64.0,64.0,1,2010.34,17606.28,5216,45681,5.802,50.81313,43.3114,20.75668060153508,899,1
4048,46266.0,46266.0,17,64.0,64.0,1,1875.63,16401.27,5180,45296,5.53419,48.39316,42.3646,22.09389257971877,936,1
4049,24785.0,24785.0,17,64.0,64.0,1,2114.76,17480.97,5500,45464,5.82627,48.16102,45.3712,20.80616566617708,944,1
4050,12059.0,12059.0,6,64.0,64.0,1,1933.42,16189.68,5412,45318,5.59091,46.81612,43.2268,22.39351831138724,968,1
4051,64694.0,64694.0,17,64.0,64.0,1,1941.68,16040.19,5242,43304,5.97039,49.32118,40.6524,21.597748065974045,878,1
4052,45383.0,45383.0,6,64.0,64.0,1,1768.76,16154.11,4744,43327,5.20175,47.50768,42.504,21.45682897163549,912,1
4053,63267.0,63267.0,17,64.0,64.0,1,2028.4,16763.73,5482,45306,6.02418,49.78681,42.0888,21.62095814020176,910,1
4054,47963.0,47963.0,6,64.0,64.0,1,1868.39,16708.9,4874,43588,5.36194,47.9516,43.5567,20.869351029523152,909,1
4055,10565.0,10565.0,17,64.0,64.0,1,1919.86,16756.5,4970,43378,5.84706,51.03294,41.0434,20.70981025812221,850,1
4056,1997.0,1997.0,6,64.0,64.0,1,1885.95,16418.76,5211,45366,5.51429,48.00635,42.7515,22.104466746165702,945,1
4057,54240.0,54240.0,6,64.0,64.0,1,1914.36,17379.99,4991,45312,5.09806,46.28396,46.9385,20.85709000717053,979,1
4058,26137.0,26137.0,17,64.0,64.0,1,1846.7,16220.51,4924,43250,5.59545,49.14773,41.2545,21.33101201286568,880,1
4059,34573.0,34573.0,6,64.0,64.0,1,1941.72,16295.83,5147,43196,5.86887,49.25428,41.3564,21.20591085556213,877,1
4060,12029.0,12029.0,6,64.0,64.0,1,1841.57,16842.3,4965,45408,5.15041,47.10373,44.6947,21.568545026477963,964,1
4061,9574.0,9574.0,17,64.0,64.0,1,2066.95,17050.33,5236,43192,5.88976,48.58493,43.8673,20.265654220034143,889,1
4062,12002.0,12002.0,17,64.0,64.0,1,2032.07,16737.3,5508,45367,5.65503,46.57803,44.9174,21.68426080806692,974,1
4063,9047.0,9047.0,17,64.0,64.0,1,1950.54,16197.06,5443,45198,5.72345,47.52681,42.5998,22.32404607283765,951,1
4064,17573.0,17573.0,6,64.0,64.0,1,2012.44,17668.65,5211,45751,5.47374,48.05777,45.9568,20.71510871021378,952,1
4065,25656.0,25656.0,17,64.0,64.0,1,2017.88,17068.43,5410,45761,5.7861,48.94225,43.5933,21.448257042241192,935,1
4066,27118.0,27118.0,6,64.0,64.0,1,1834.49,16441.52,5089,45610,5.28453,47.36241,43.3929,22.19258952243761,963,1
4067,38903.0,38903.0,17,64.0,64.0,1,2028.78,17466.66,5054,43512,5.79587,49.89908,43.755,19.929171336533827,872,1
4068,49415.0,49415.0,6,64.0,64.0,1,1856.54,16651.16,5084,45598,5.63012,50.49612,41.2189,21.907425423094065,903,1
4069,62684.0,62684.0,6,64.0,64.0,1,1842.92,16744.24,4783,43457,5.40452,49.10395,42.6245,20.76271990128484,885,1
4070,34638.0,34638.0,6,64.0,64.0,1,1920.23,16655.84,5004,43404,5.56618,48.28031,43.1228,20.8474600125818,899,1
4071,18005.0,18005.0,17,64.0,64.0,1,1809.79,15974.28,4890,43162,5.61424,49.55454,40.2947,21.615740936713244,871,1
4072,8879.0,8879.0,6,64.0,64.0,1,1817.62,16286.99,4849,43450,5.2879,47.38277,42.9665,21.342185042514064,917,1
4073,35679.0,35679.0,17,64.0,64.0,1,2025.92,17349.17,5048,43229,5.65919,48.463,44.7485,19.933639213917893,892,1
4074,13785.0,13785.0,17,64.0,64.0,1,1947.35,16399.55,5137,43261,5.71413,48.12125,42.5996,21.103506992876525,899,1
4075,31172.0,31172.0,6,64.0,64.0,1,1939.11,16529.37,5305,45221,5.39126,45.9563,44.9595,21.886381610367614,984,1
4076,38704.0,38704.0,17,64.0,64.0,1,1836.52,16232.04,4904,43344,5.58542,49.36674,41.1006,21.362194475775496,878,1
4077,44085.0,44085.0,6,64.0,64.0,1,2045.86,17174.25,5205,43694,6.0453,50.74797,42.3028,20.353263746871768,861,1
4078,39720.0,39720.0,6,64.0,64.0,1,1885.95,16687.81,5148,45552,5.51768,48.82315,42.7251,21.837255678773587,933,1
4079,62815.0,62815.0,6,64.0,64.0,1,2072.18,17274.27,5243,43707,6.02644,50.23793,42.9811,20.24143700928429,870,1
4080,45957.0,45957.0,17,64.0,64.0,1,1925.73,16629.12,5061,43703,5.96113,51.47585,40.3809,21.02479860234434,849,1
4081,49982.0,49982.0,6,64.0,64.0,1,2118.42,17382.91,5530,45377,5.61421,46.06802,47.1664,20.88349735401672,985,1
4082,38631.0,38631.0,6,64.0,64.0,1,2141.19,17418.63,5317,43254,6.18976,50.3539,43.2405,19.865626829083542,859,1
4083,5544.0,5544.0,17,64.0,64.0,1,2066.24,17511.9,5111,43317,5.6663,48.02328,45.5818,19.78859606639693,902,1
4084,28763.0,28763.0,17,64.0,64.0,1,2106.32,17276.3,5314,43586,5.97079,48.97303,44.0965,20.183024083470716,890,1
4085,25316.0,25316.0,6,64.0,64.0,1,1842.78,16781.05,5021,45723,5.52974,50.35573,41.6563,21.79744414436488,908,1
4086,37117.0,37117.0,17,64.0,64.0,1,2153.02,17657.93,5524,45305,5.95901,48.87271,45.1631,20.525621798005822,927,1
4087,3384.0,3384.0,6,64.0,64.0,1,2047.3,16915.52,5485,45319,6.14222,50.74916,41.6645,21.43309372674471,893,1
4088,22418.0,22418.0,17,64.0,64.0,1,1798.67,16089.55,4823,43143,5.37082,48.04343,41.862,21.45143731532261,898,1
4089,27896.0,27896.0,17,64.0,64.0,1,1884.69,16862.71,4829,43206,5.63477,50.4154,41.8094,20.497774623202222,857,1
4090,37750.0,37750.0,6,64.0,64.0,1,1916.3,17370.69,5038,45668,5.27539,47.8199,45.4065,21.03221462124527,955,1
4091,8090.0,8090.0,6,64.0,64.0,1,1876.71,16855.46,4839,43461,5.42489,48.72309,43.243,20.627613378861728,892,1
4092,35428.0,35428.0,6,64.0,64.0,1,2064.4,17181.92,5437,45252,5.91621,49.24048,43.6174,21.069593136172394,919,1
4093,16567.0,16567.0,17,64.0,64.0,1,1960.44,16876.41,5315,45754,5.41794,46.64016,45.2304,21.68897025332507,981,1
4094,20460.0,20460.0,17,64.0,64.0,1,2147.15,17485.96,5313,43268,5.80022,47.23581,46.2731,19.79553422200801,916,1
4095,11689.0,11689.0,6,64.0,64.0,1,1849.7,16957.1,4747,43518,5.05538,46.34505,45.736,20.53086548105919,939,1
4096,28887.0,28887.0,17,64.0,64.0,1,1965.45,17350.6,5151,45472,5.29394,46.73381,46.408,20.9661957508036,973,1
4097,24092.0,24092.0,6,64.0,64.0,1,2016.11,16928.76,5167,43386,6.00116,50.39024,41.9941,20.502857457860976,861,1
4098,5152.0,5152.0,6,64.0,64.0,1,1939.88,16682.11,5269,45311,5.69622,48.98486,42.5695,21.729151207176127,925,1
4099,53359.0,53359.0,6,64.0,64.0,1,2032.37,16755.0,5486,45227,5.78082,47.65753,43.9464,21.594510592125978,949,1
4100,58007.0,58007.0,17,64.0,64.0,1,2071.91,17486.82,5146,43432,5.77553,48.74523,44.8424,19.869592051847935,891,1
4101,46219.0,46219.0,17,64.0,64.0,1,1972.33,16683.82,5384,45543,5.47711,46.33062,45.0129,21.838161620598328,983,1
4102,21069.0,21069.0,6,64.0,64.0,1,1901.82,16690.67,5169,45364,5.3676,47.10696,44.2893,21.7434020397486,963,1
4103,21725.0,21725.0,6,64.0,64.0,1,1965.94,17345.05,5185,45746,5.24798,46.30162,46.8262,21.099279843906942,988,1
4104,33994.0,33994.0,6,64.0,64.0,1,1877.38,17042.3,4992,45316,5.09908,46.28805,46.0224,21.272243795604822,979,1
4105,42262.0,42262.0,17,64.0,64.0,1,2032.01,17784.3,5223,45712,5.35143,46.83607,47.4642,20.56285398571454,976,1
4106,50302.0,50302.0,6,64.0,64.0,1,1934.48,16138.51,5170,43131,5.79596,48.35314,41.7204,21.380413715868244,892,1
4107,20945.0,20945.0,17,64.0,64.0,1,2034.82,17735.86,5229,45577,5.56277,48.48617,45.724,20.558119995887196,940,1
4108,30161.0,30161.0,6,64.0,64.0,1,2037.53,16939.27,5232,43497,5.76211,47.90419,44.2009,20.54256624467407,908,1
4109,24175.0,24175.0,6,64.0,64.0,1,2025.67,17392.78,5302,45524,5.53445,47.51983,45.7514,20.93925946044343,958,1
4110,51795.0,51795.0,6,64.0,64.0,1,1892.34,16611.24,5175,45427,5.36826,47.12344,44.0631,21.87771394076489,964,1
4111,15091.0,15091.0,6,64.0,64.0,1,2097.7,17389.57,5203,43132,5.54691,45.98294,47.2718,19.842704223656156,938,1
4112,23914.0,23914.0,6,64.0,64.0,1,2100.54,17272.82,5255,43212,6.13902,50.48131,42.7703,20.013867503912984,856,1
4113,54587.0,54587.0,17,64.0,64.0,1,1833.23,16679.18,4988,45382,5.12115,46.59343,44.7466,21.76701458811668,974,1
4114,56003.0,56003.0,17,64.0,64.0,1,1898.66,16956.89,5099,45539,5.317,47.48592,44.6366,21.48459595373244,959,1
4115,28340.0,28340.0,6,64.0,64.0,1,1858.77,16855.55,5019,45513,5.58909,50.68263,41.5713,21.601429288935226,898,1
4116,2962.0,2962.0,17,64.0,64.0,1,1805.88,16342.64,4793,43375,5.27863,47.76982,42.764,21.23280414513411,908,1
4117,19952.0,19952.0,17,64.0,64.0,1,1948.78,16297.62,5427,45386,5.83548,48.80215,41.7441,22.278590703058196,930,1
4118,58602.0,58602.0,17,64.0,64.0,1,1919.7,16145.14,5136,43195,5.77728,48.5883,41.5356,21.403342982108313,889,1
4119,62198.0,62198.0,6,64.0,64.0,1,1881.25,16289.51,5253,45485,5.55285,48.0814,42.3488,22.338304455453557,946,1
